PVM peer = seed.btc.petertodd.org:8333  version = 70015   user agent = /Satoshi:0.17.1/   time = 2020-04-11 21:20:12  now = 2020-04-11 21:20:13  since = 1.144801s  services = [12, 4, 0, 0, 0, 0, 0, 0]
PAR address= [ V4(164.248.100.109) = "164.248.100.109", V6(2a02:1205:34e3:4440:853e:6a6d:a4f8:646d) = "2a02:1205:34e3:4440:853e:6a6d:a4f8:646d" ]    port = 8333   time = 2020-03-23 03:28:57  now = 2020-04-11 21:22:05  since = 1705988.647324s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(196.52.2.113) = "196.52.2.113", V6(::ffff:196.52.2.113) = "::ffff:196.52.2.113" ]    port = 8333   time = 2020-04-01 01:06:46  now = 2020-04-11 21:22:05  since = 936919.647376s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(65.229.27.130) = "65.229.27.130", V6(::ffff:65.229.27.130) = "::ffff:65.229.27.130" ]    port = 8333   time = 2020-04-10 23:59:44  now = 2020-04-11 21:22:05  since = 76941.647447s  services = [45, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(80.236.39.33) = "80.236.39.33", V6(::ffff:80.236.39.33) = "::ffff:80.236.39.33" ]    port = 8333   time = 2020-04-11 15:53:03  now = 2020-04-11 21:22:05  since = 19742.647487s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(99.237.68.54) = "99.237.68.54", V6(::ffff:99.237.68.54) = "::ffff:99.237.68.54" ]    port = 8333   time = 2020-03-31 12:37:11  now = 2020-04-11 21:22:05  since = 981894.647553s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(91.113.32.43) = "91.113.32.43", V6(::ffff:91.113.32.43) = "::ffff:91.113.32.43" ]    port = 8333   time = 2020-03-30 06:49:10  now = 2020-04-11 21:22:05  since = 1089175.647597s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(88.90.78.158) = "88.90.78.158", V6(::ffff:88.90.78.158) = "::ffff:88.90.78.158" ]    port = 8333   time = 2020-04-01 19:47:05  now = 2020-04-11 21:22:05  since = 869700.64771s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(51.178.76.72) = "51.178.76.72", V6(::ffff:51.178.76.72) = "::ffff:51.178.76.72" ]    port = 8800   time = 2020-04-11 00:15:42  now = 2020-04-11 21:22:05  since = 75983.647818s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(219.157.171.97) = "219.157.171.97", V6(::ffff:219.157.171.97) = "::ffff:219.157.171.97" ]    port = 8333   time = 2020-03-14 07:07:36  now = 2020-04-11 21:22:05  since = 2470469.647941s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(178.155.4.103) = "178.155.4.103", V6(::ffff:178.155.4.103) = "::ffff:178.155.4.103" ]    port = 2217   time = 2020-03-19 09:02:00  now = 2020-04-11 21:22:05  since = 2031605.647693s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(77.182.181.46) = "77.182.181.46", V6(::ffff:77.182.181.46) = "::ffff:77.182.181.46" ]    port = 8333   time = 2020-04-11 03:17:34  now = 2020-04-11 21:22:05  since = 65071.648088s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(60.220.128.169) = "60.220.128.169", V6(2a02:8108:95bf:f517:59da:57bf:3cdc:80a9) = "2a02:8108:95bf:f517:59da:57bf:3cdc:80a9" ]    port = 8333   time = 2020-03-31 14:36:42  now = 2020-04-11 21:22:05  since = 974723.648316s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(159.69.95.70) = "159.69.95.70", V6(::ffff:159.69.95.70) = "::ffff:159.69.95.70" ]    port = 8333   time = 2020-04-11 12:54:08  now = 2020-04-11 21:22:05  since = 30477.648347s  services = [61, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(113.124.102.38) = "113.124.102.38", V6(::ffff:113.124.102.38) = "::ffff:113.124.102.38" ]    port = 8333   time = 2020-03-22 17:26:07  now = 2020-04-11 21:22:05  since = 1742158.648479s  services = [12, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(51.89.200.110) = "51.89.200.110", V6(::ffff:51.89.200.110) = "::ffff:51.89.200.110" ]    port = 8333   time = 2020-04-09 04:21:35  now = 2020-04-11 21:22:05  since = 234030.648637s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(68.192.0.115) = "68.192.0.115", V6(::ffff:68.192.0.115) = "::ffff:68.192.0.115" ]    port = 8333   time = 2020-04-11 09:13:39  now = 2020-04-11 21:22:05  since = 43706.648652s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(104.149.37.58) = "104.149.37.58", V6(::ffff:104.149.37.58) = "::ffff:104.149.37.58" ]    port = 8333   time = 2020-04-02 11:18:28  now = 2020-04-11 21:22:05  since = 813817.648761s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(85.10.24.51) = "85.10.24.51", V6(::ffff:85.10.24.51) = "::ffff:85.10.24.51" ]    port = 8333   time = 2020-04-11 18:35:04  now = 2020-04-11 21:22:05  since = 10021.648798s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(91.125.41.131) = "91.125.41.131", V6(::ffff:91.125.41.131) = "::ffff:91.125.41.131" ]    port = 8333   time = 2020-03-31 08:24:57  now = 2020-04-11 21:22:05  since = 997028.648879s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(213.225.77.162) = "213.225.77.162", V6(2a02:a212:21c0:1e80:3f53:bcc7:d5e1:4da2) = "2a02:a212:21c0:1e80:3f53:bcc7:d5e1:4da2" ]    port = 8333   time = 2020-04-11 16:04:36  now = 2020-04-11 21:22:05  since = 19049.648916s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(134.19.129.230) = "134.19.129.230", V6(::ffff:134.19.129.230) = "::ffff:134.19.129.230" ]    port = 8333   time = 2020-04-11 00:08:06  now = 2020-04-11 21:22:05  since = 76439.649011s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(18.138.254.166) = "18.138.254.166", V6(::ffff:18.138.254.166) = "::ffff:18.138.254.166" ]    port = 8333   time = 2020-04-11 18:52:29  now = 2020-04-11 21:22:05  since = 8976.64908s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(223.155.5.161) = "223.155.5.161", V6(::ffff:223.155.5.161) = "::ffff:223.155.5.161" ]    port = 8333   time = 2020-03-25 08:10:32  now = 2020-04-11 21:22:05  since = 1516293.649177s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(73.184.188.235) = "73.184.188.235", V6(::ffff:73.184.188.235) = "::ffff:73.184.188.235" ]    port = 8333   time = 2020-04-11 10:14:32  now = 2020-04-11 21:22:05  since = 40053.649199s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(39.108.8.242) = "39.108.8.242", V6(::ffff:39.108.8.242) = "::ffff:39.108.8.242" ]    port = 8333   time = 2020-04-11 19:06:48  now = 2020-04-11 21:22:05  since = 8117.649322s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(195.201.212.130) = "195.201.212.130", V6(::ffff:195.201.212.130) = "::ffff:195.201.212.130" ]    port = 8333   time = 2020-04-08 07:20:09  now = 2020-04-11 21:22:05  since = 309716.649339s  services = [45, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(65.60.251.243) = "65.60.251.243", V6(::ffff:65.60.251.243) = "::ffff:65.60.251.243" ]    port = 8333   time = 2020-04-07 12:21:52  now = 2020-04-11 21:22:05  since = 378013.649457s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(195.224.116.20) = "195.224.116.20", V6(::ffff:195.224.116.20) = "::ffff:195.224.116.20" ]    port = 8333   time = 2020-04-11 18:52:33  now = 2020-04-11 21:22:05  since = 8972.649462s  services = [61, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(206.20.157.155) = "206.20.157.155", V6(2001:0:348b:fb58:67:17d7:ce14:9d9b) = "2001:0:348b:fb58:67:17d7:ce14:9d9b" ]    port = 8333   time = 2020-03-24 11:54:40  now = 2020-04-11 21:22:05  since = 1589245.649583s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(50.72.75.79) = "50.72.75.79", V6(::ffff:50.72.75.79) = "::ffff:50.72.75.79" ]    port = 8333   time = 2020-04-10 08:24:04  now = 2020-04-11 21:22:05  since = 133081.649595s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(47.111.89.46) = "47.111.89.46", V6(::ffff:47.111.89.46) = "::ffff:47.111.89.46" ]    port = 8333   time = 2020-04-11 13:06:27  now = 2020-04-11 21:22:05  since = 29738.649701s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(47.52.30.26) = "47.52.30.26", V6(::ffff:47.52.30.26) = "::ffff:47.52.30.26" ]    port = 8333   time = 2020-04-07 23:39:37  now = 2020-04-11 21:22:05  since = 337348.649725s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(24.46.125.95) = "24.46.125.95", V6(::ffff:24.46.125.95) = "::ffff:24.46.125.95" ]    port = 8333   time = 2020-03-19 14:56:44  now = 2020-04-11 21:22:05  since = 2010321.649845s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(81.111.105.112) = "81.111.105.112", V6(::ffff:81.111.105.112) = "::ffff:81.111.105.112" ]    port = 8333   time = 2020-04-10 20:44:39  now = 2020-04-11 21:22:05  since = 88646.64985s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(62.30.49.218) = "62.30.49.218", V6(::ffff:62.30.49.218) = "::ffff:62.30.49.218" ]    port = 8333   time = 2020-04-11 05:06:37  now = 2020-04-11 21:22:05  since = 58528.649961s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(71.238.88.61) = "71.238.88.61", V6(::ffff:71.238.88.61) = "::ffff:71.238.88.61" ]    port = 8333   time = 2020-03-20 19:22:03  now = 2020-04-11 21:22:05  since = 1908002.64999s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(160.58.182.145) = "160.58.182.145", V6(2001:0:1428:8f18:885:54f:a03a:b691) = "2001:0:1428:8f18:885:54f:a03a:b691" ]    port = 8333   time = 2020-04-09 03:39:14  now = 2020-04-11 21:22:05  since = 236571.650075s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(75.134.7.88) = "75.134.7.88", V6(::ffff:75.134.7.88) = "::ffff:75.134.7.88" ]    port = 8333   time = 2020-03-26 22:20:47  now = 2020-04-11 21:22:05  since = 1378878.650119s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(138.201.33.116) = "138.201.33.116", V6(::ffff:138.201.33.116) = "::ffff:138.201.33.116" ]    port = 8333   time = 2020-04-11 18:06:36  now = 2020-04-11 21:22:05  since = 11729.650233s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(95.216.14.126) = "95.216.14.126", V6(::ffff:95.216.14.126) = "::ffff:95.216.14.126" ]    port = 8333   time = 2020-04-06 06:36:13  now = 2020-04-11 21:22:05  since = 485152.650238s  services = [45, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(158.140.128.247) = "158.140.128.247", V6(::ffff:158.140.128.247) = "::ffff:158.140.128.247" ]    port = 8333   time = 2020-03-20 06:06:21  now = 2020-04-11 21:22:05  since = 1955744.650362s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(42.108.168.176) = "42.108.168.176", V6(::ffff:42.108.168.176) = "::ffff:42.108.168.176" ]    port = 8333   time = 2020-03-29 07:58:27  now = 2020-04-11 21:22:05  since = 1171418.650374s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(51.77.67.209) = "51.77.67.209", V6(::ffff:51.77.67.209) = "::ffff:51.77.67.209" ]    port = 8333   time = 2020-04-10 15:16:38  now = 2020-04-11 21:22:05  since = 108327.650493s  services = [13, 0, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(212.92.121.77) = "212.92.121.77", V6(::ffff:212.92.121.77) = "::ffff:212.92.121.77" ]    port = 8333   time = 2020-04-09 19:24:41  now = 2020-04-11 21:22:05  since = 179844.650507s  services = [125, 4, 0, 8, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(213.122.175.146) = "213.122.175.146", V6(::ffff:213.122.175.146) = "::ffff:213.122.175.146" ]    port = 8333   time = 2020-04-11 11:24:54  now = 2020-04-11 21:22:05  since = 35831.650618s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(199.188.85.205) = "199.188.85.205", V6(::ffff:199.188.85.205) = "::ffff:199.188.85.205" ]    port = 8333   time = 2020-04-11 17:08:38  now = 2020-04-11 21:22:05  since = 15207.650635s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(152.187.79.9) = "152.187.79.9", V6(2600:6c47:a07f:fb00:962a:5d4e:98bb:4f09) = "2600:6c47:a07f:fb00:962a:5d4e:98bb:4f09" ]    port = 8333   time = 2020-03-14 19:27:55  now = 2020-04-11 21:22:05  since = 2426050.650738s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(78.132.17.184) = "78.132.17.184", V6(::ffff:78.132.17.184) = "::ffff:78.132.17.184" ]    port = 8333   time = 2020-04-11 17:14:36  now = 2020-04-11 21:22:05  since = 14849.650771s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(34.85.109.255) = "34.85.109.255", V6(::ffff:34.85.109.255) = "::ffff:34.85.109.255" ]    port = 8333   time = 2020-04-06 22:04:41  now = 2020-04-11 21:22:05  since = 429444.650864s  services = [5, 0, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(185.220.101.178) = "185.220.101.178", V6(::ffff:185.220.101.178) = "::ffff:185.220.101.178" ]    port = 8333   time = 2020-04-10 21:06:35  now = 2020-04-11 21:22:05  since = 87330.650865s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(0.0.0.7) = "0.0.0.7", V6(2001:470:28:365::7) = "2001:470:28:365::7" ]    port = 8333   time = 2020-04-11 15:49:05  now = 2020-04-11 21:22:05  since = 19980.65096s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(66.56.52.117) = "66.56.52.117", V6(::ffff:66.56.52.117) = "::ffff:66.56.52.117" ]    port = 8333   time = 2020-04-11 11:53:51  now = 2020-04-11 21:22:05  since = 34094.65101s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(193.29.58.194) = "193.29.58.194", V6(::ffff:193.29.58.194) = "::ffff:193.29.58.194" ]    port = 8333   time = 2020-04-05 22:13:48  now = 2020-04-11 21:22:05  since = 515297.651061s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(121.208.83.139) = "121.208.83.139", V6(::ffff:121.208.83.139) = "::ffff:121.208.83.139" ]    port = 8333   time = 2020-03-22 21:18:15  now = 2020-04-11 21:22:05  since = 1728230.651127s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(185.244.212.222) = "185.244.212.222", V6(::ffff:185.244.212.222) = "::ffff:185.244.212.222" ]    port = 8333   time = 2020-04-09 09:20:48  now = 2020-04-11 21:22:05  since = 216077.651158s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(91.221.67.57) = "91.221.67.57", V6(::ffff:91.221.67.57) = "::ffff:91.221.67.57" ]    port = 8333   time = 2020-04-02 18:49:22  now = 2020-04-11 21:22:05  since = 786763.651244s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(191.97.252.62) = "191.97.252.62", V6(2001:41d0:fe63:2b00:335:e2d6:bf61:fc3e) = "2001:41d0:fe63:2b00:335:e2d6:bf61:fc3e" ]    port = 8333   time = 2020-04-08 09:44:03  now = 2020-04-11 21:22:05  since = 301082.651288s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(34.85.48.10) = "34.85.48.10", V6(::ffff:34.85.48.10) = "::ffff:34.85.48.10" ]    port = 8333   time = 2020-04-11 09:19:28  now = 2020-04-11 21:22:05  since = 43357.651358s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(220.173.204.230) = "220.173.204.230", V6(::ffff:220.173.204.230) = "::ffff:220.173.204.230" ]    port = 8333   time = 2020-03-15 19:34:53  now = 2020-04-11 21:22:05  since = 2339232.651397s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(45.83.220.166) = "45.83.220.166", V6(::ffff:45.83.220.166) = "::ffff:45.83.220.166" ]    port = 8333   time = 2020-03-27 20:21:47  now = 2020-04-11 21:22:05  since = 1299618.651469s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(155.67.100.37) = "155.67.100.37", V6(2601:400:8100:90:4070:8787:9b43:6425) = "2601:400:8100:90:4070:8787:9b43:6425" ]    port = 8333   time = 2020-03-14 13:06:04  now = 2020-04-11 21:22:05  since = 2448961.651502s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(188.18.243.215) = "188.18.243.215", V6(::ffff:188.18.243.215) = "::ffff:188.18.243.215" ]    port = 8333   time = 2020-03-17 19:50:09  now = 2020-04-11 21:22:05  since = 2165516.651585s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(63.87.224.59) = "63.87.224.59", V6(2001:0:da1e:40c7:3810:81d:3f57:e03b) = "2001:0:da1e:40c7:3810:81d:3f57:e03b" ]    port = 8333   time = 2020-04-05 13:30:49  now = 2020-04-11 21:22:05  since = 546676.651607s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(106.38.115.20) = "106.38.115.20", V6(::ffff:106.38.115.20) = "::ffff:106.38.115.20" ]    port = 8333   time = 2020-04-08 10:34:20  now = 2020-04-11 21:22:05  since = 298065.651717s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(71.163.178.197) = "71.163.178.197", V6(::ffff:71.163.178.197) = "::ffff:71.163.178.197" ]    port = 8333   time = 2020-04-06 20:30:30  now = 2020-04-11 21:22:05  since = 435095.651726s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(213.232.87.134) = "213.232.87.134", V6(::ffff:213.232.87.134) = "::ffff:213.232.87.134" ]    port = 8333   time = 2020-04-03 12:18:12  now = 2020-04-11 21:22:05  since = 723833.65185s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(171.34.166.26) = "171.34.166.26", V6(::ffff:171.34.166.26) = "::ffff:171.34.166.26" ]    port = 8333   time = 2020-03-24 10:07:12  now = 2020-04-11 21:22:05  since = 1595693.65186s  services = [9, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(212.92.108.84) = "212.92.108.84", V6(::ffff:212.92.108.84) = "::ffff:212.92.108.84" ]    port = 8333   time = 2020-04-04 01:25:36  now = 2020-04-11 21:22:05  since = 676589.65198s  services = [61, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(77.247.181.162) = "77.247.181.162", V6(::ffff:77.247.181.162) = "::ffff:77.247.181.162" ]    port = 8333   time = 2020-04-11 00:02:32  now = 2020-04-11 21:22:05  since = 76773.651992s  services = [255, 4, 0, 12, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(197.81.216.60) = "197.81.216.60", V6(::ffff:197.81.216.60) = "::ffff:197.81.216.60" ]    port = 8333   time = 2020-04-09 23:20:31  now = 2020-04-11 21:22:05  since = 165694.652109s  services = [45, 4, 0, 8, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(153.150.113.226) = "153.150.113.226", V6(::ffff:153.150.113.226) = "::ffff:153.150.113.226" ]    port = 8333   time = 2020-04-11 19:02:32  now = 2020-04-11 21:22:05  since = 8373.652121s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
PAR address= [ V4(106.120.14.191) = "106.120.14.191", V6(::ffff:106.120.14.191) = "::ffff:106.120.14.191" ]    port = 8133   time = 2020-04-09 10:52:15  now = 2020-04-11 21:22:05  since = 210590.652242s  services = [13, 4, 0, 0, 0, 0, 0, 0]     target address = 101.100.174.240:8333
PAR address= [ V4(0.0.0.1) = "0.0.0.1", V6(2a01:4f8:c2c:7517::1) = "2a01:4f8:c2c:7517::1" ]    port = 8333   time = 2020-04-11 11:50:34  now = 2020-04-11 21:22:05  since = 34291.652263s  services = [61, 4, 0, 0, 0, 0, 0, 0]     target address = 104.248.191.98:8333
